x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
7.4636,9.5672,6.5592,13.533,4.5524,9.9452,6.2266,5.3263,9.1571,6.4445,2.1614
15.054,9.5473,5.102,15.663,2.6927,10.521,6.427,5.8805,21.207,2.4497,1.924
11.504,11.813,6.8742,3.8313,13.076,6.584,10.412,6.19,8.9746,9.4904,1.1969
15.351,8.3015,11.284,10.942,5.9799,2.4487,6.5948,12.018,10.665,12.549,2.7103
11.604,8.7343,8.0408,12.315,9.7865,9.9052,8.6174,14.742,16.32,10.028,2.8526
5.6138,7.1644,11.944,8.5187,7.673,8.6872,15.371,3.3558,12.019,10.454,1.6152
20.759,9.6624,11.055,4.5429,9.8063,6.7443,8,4.1902,11.651,8.9359,0.89502
12.892,11.554,14.378,8.6616,12.735,6.7622,14.353,7.02,9.6261,7.8372,2.911
10.246,13.26,11.226,10.845,12.676,10.002,6.6915,9.0199,6.997,6.9279,1.5673
9.4985,11.987,13.703,13.032,9.3413,11.377,13.186,4.2947,7.882,8.2286,1.5549
10.408,10.723,7.1328,11.88,12.065,11.961,12.441,15.948,2.9122,8.6952,1.6155
12.795,11.035,16.662,8.1068,13.662,12.801,15.431,12.996,7.3644,12.648,1.7808
7.5898,10.191,8.6008,9.4032,11.234,12.116,12.112,8.345,3.1494,4.9184,2.6638
12.272,16.022,7.8814,8.7913,15.929,8.5417,3.307,7.8677,9.2168,6.4985,0.82716
12.1,12.642,13.635,10.286,16.332,8.9436,2.7551,8.1653,11.189,12.339,1.8581
13.974,12.594,10.108,8.9212,6.35,13.4,9.2266,5.0272,6.1658,15.112,0.88689
12.999,11.318,8.7911,1.5832,12.69,8.2571,12.303,13.998,10.824,8.6275,2.8715
11.755,16.266,7.1952,9.7962,10.199,7.8699,11.705,10.856,7.8142,9.9896,1.4083
9.9786,8.3906,4.3888,4.3171,10.514,13.961,10.812,9.144,4.2081,6.1358,1.5765
9.069,13.017,8.3848,9.0312,14.824,2.2856,6.9156,12.847,11.053,-1.939,0.40366
12.401,10.433,5.3098,10.587,11.582,2.4895,5.1284,8.9351,8.7964,6.2997,1.3635
10.913,12.364,10.243,5.2615,14.329,5.6103,15.072,7.8544,6.1807,11.662,0.44516
13.283,15.132,13.817,10.065,7.5455,13.348,8.0154,9.5965,14.54,16.767,1.5419
9.8616,11.885,5.5575,9.6641,12.681,7.69,13.452,7.601,8.4006,8.9822,0.027609
8.559,10.878,10.583,11.769,10.174,9.0104,15.646,12.597,15.549,11.2,3.9594
15.798,18.741,10.211,12.234,11.679,6.2955,10.682,7.3188,12.104,16.781,1.2943
15.178,16.773,8.185,8.8254,8.1966,7.467,7.3818,12.023,10.576,4.3635,1.9055
7.9726,9.2564,12.073,11.775,10.978,8.8042,5.2969,11.938,9.2382,9.0107,3.9066
10.244,12.779,8.5004,12.221,12.223,10.307,13.995,7.1784,13.514,10.958,1.3428
9.9536,13.182,7.284,7.9251,12.086,15.428,10.794,9.9768,10.03,10.785,2.5937
9.0836,14.23,6.8379,10.521,6.1449,14.016,9.0572,7.4004,9.764,9.1983,3.4062
7.2463,4.0592,10.863,12.168,10.833,3.6525,4.8114,7.9131,7.7792,8.9198,1.4963
7.7363,9.1303,8.9286,10.589,17.651,6.5665,8.4784,8.5512,7.9713,1.7944,3.5172
12.661,4.6434,13.084,5.4677,9.7936,6.8122,4.0696,7.1412,16.074,-0.48458,2.596
11.711,10.233,9.6198,7.3761,14.986,8.9364,9.4327,3.0792,17.913,11.603,1.68
7.2363,13.811,8.8102,11.914,11.83,9.1483,13.551,13.94,12.602,11.314,1.8391
8.0136,11.052,10.832,7.0868,8.4665,12.553,15.877,8.2243,9.8784,3.4294,0.65433
19.898,10.39,5.7636,12.743,8.6291,7.8824,3.6383,9.806,5.5223,10.277,2.4677
7.4491,7.3108,7.8121,4.7428,7.2656,14.298,6.5882,19.52,9.5463,14.929,1.2659
12.556,18.619,3.3486,6.5828,7.6599,12.877,10.017,6.7348,15.537,11.403,1.8445
4.4666,11.19,10.01,11.066,14.674,12.922,6.8649,9.364,5.4176,8.9791,2.6162
9.8813,13.169,10.241,6.0297,7.8718,4.5749,11.684,7.2878,13.693,6.744,0.61839
11.168,10.384,6.89,7.631,5.6207,8.7693,5.7516,11.577,11.293,12.35,2.3444
10.925,9.2817,11.907,6.681,19.864,10.518,12.774,9.1002,15.82,8.1924,2.6124
15.115,8.7341,16.042,8.4644,10.125,6.7977,13.457,10.645,9.5251,12.66,2.6818
14.148,14.188,13.289,9.2457,8.4069,18.684,10.376,9.0138,8.2653,7.9862,1.1993
13.729,6.5178,12.312,13.942,4.7627,13.573,17.113,10.737,6.4287,9.6486,2.5955
12.681,15.58,9.7613,12.947,12.269,9.1145,10.177,9.1751,7.3759,11.746,2.6181
15.146,6.883,3.6261,5.7502,11.047,14.015,8.5383,6.5582,13.768,11.927,1.919
13.475,9.6925,11.808,3.0946,8.6367,6.138,14.579,3.5671,8.7642,7.7176,1.2769
16.325,15.006,9.309,8.4475,9.9335,7.7067,11.728,9.2921,6.1025,7.2874,-0.50116
8.8438,9.0284,16.062,-1.1124,10.267,12.043,19.243,9.3852,11.455,13.077,3.1708
11.779,14.312,7.8456,12.451,7.3923,11.98,13.317,8.5826,13.908,6.9791,2.2528
8.7162,8.3783,10.685,13.759,12.031,12.58,10.018,10.571,11.417,7.8006,3.1482
16.83,13.538,10.45,9.5747,8.9175,14.949,13.183,6.7136,10.853,11.624,2.2596
7.7872,1.8981,6.6935,6.3414,19.72,9.8776,8.2709,7.3258,14.781,13.616,1.1077
6.7208,10.657,8.5059,7.8101,14.38,6.7032,9.2561,0.16782,10.463,14.361,2.4277
9.615,4.2479,9.1754,3.6628,11.642,15.409,6.9591,7.7785,9.1223,7.609,2.2083
4.8634,13.646,7.9441,12.539,13.326,5.7726,9.5277,12.814,10.447,13.663,3.8164
9.651,12.964,9.7538,19.396,8.541,8.824,12.086,6.9683,12.371,14.594,3.6108
7.2142,17.082,5.1064,12.008,12.284,13.559,12.591,9.5488,11.391,10.307,2.2219
11.356,7.5809,9.7837,6.4184,7.6881,14.809,10.943,11.651,7.5441,6.1139,2.3621
9.2571,6.9718,10.817,12.825,6.6658,16.783,12.129,11.526,10.772,9.1067,-0.22041
5.2172,10.162,9.39,6.0031,16.64,14.688,6.4113,10.946,16.562,16.441,2.9137
9.8026,6.9639,16.502,9.5278,15.582,3.4406,8.7413,12.248,8.7109,5.3875,2.5342
11.491,13.305,8.5941,8.7324,2.8306,7.2183,4.6656,12.912,4.8917,13.858,2.6007
19.327,8.8463,16.004,2.6387,9.2924,10.249,3.3439,15.131,11.034,16.103,-0.59465
13.503,8.4368,8.9013,8.6894,16.935,15.795,16.288,14.543,7.9772,11.11,2.0858
18.36,12.972,5.019,4.1655,10.644,4.1019,9.1698,3.7931,7.8465,10.845,2.8439
13.814,7.7088,11.733,12.034,12.248,9.5557,11.199,15.331,9.536,13.526,0.45638
9.5513,12.275,12.697,9.9748,2.2569,12.376,3.0853,6.3388,8.4633,11.85,1.9028
7.3886,9.351,8.047,9.1917,10.065,6.3384,9.5077,3.0753,5.8748,12.904,1.2746
6.5272,5.845,7.0254,11.687,12.828,14.015,10.482,7.3097,8.2157,9.4528,2.0192
7.2582,12.488,7.6682,7.7242,4.3942,8.3552,15.241,7.8365,14.083,6.3563,1.2979
19.616,13.389,7.7718,14.933,6.0662,14.911,10.622,8.8187,11.269,10.447,3.1363
5.913,15.861,8.121,13.146,15.885,13.785,7.5984,11.254,10.025,9.0607,1.0603
12.242,14.45,14.477,13.001,8.1731,10.215,8.8033,1.4061,10.038,12.976,1.7653
8.4207,10.606,8.1542,9.2593,12.58,13.145,8.5614,8.8143,7.569,13.606,1.7018
9.4676,5.933,5.7338,9.2302,10.005,4.397,16.777,10.308,8.8039,7.9523,-0.049689
6.6769,12.969,8.0204,13.401,7.9438,2.3488,11.848,12.169,10.828,7.7195,1.4832
7.8522,11.315,8.3123,12.461,11.245,20.284,9.6754,3.3436,14.03,7.4547,2.1386
10.972,3.5822,4.4245,9.924,6.9737,5.8194,8.8932,13.63,15.616,8.4434,3.0554
10.997,15.108,6.3776,9.4327,6.841,12.798,10.496,16.564,7.0865,10.348,1.4221
7.3405,8.2015,7.4212,4.4297,15.441,4.8366,2.6694,9.824,11.066,5.714,0.758
15.744,15.304,9.5969,13.193,11.405,6.4577,5.0025,9.111,7.9293,9.8143,2.1694
9.9203,17.243,10.154,8.8945,11.343,9.6524,12.051,7.9929,9.7862,6.7957,3.4525
8.2871,15.518,13.289,11.592,11.226,8.1998,14.149,10.003,10.412,9.5702,0.12648
16.719,12.771,14.213,16.505,4.7995,11.59,13.613,6.4294,7.0502,1.5151,0.42564
11.641,10.791,9.3886,11.44,8.2487,7.5454,1.3107,13.862,4.653,10.787,2.019
9.4394,10.328,4.1372,14.707,13.2,13.818,11.271,19.703,9.8689,13.909,2.4191
21.005,7.7739,8.3759,10.51,7.7606,12.458,12.071,4.4988,13.827,6.5132,-0.10903
11.42,15.28,10.755,11.939,17.614,2.0055,12.412,14.179,13.335,13.291,1.1764
8.0962,13.67,9.758,6.0227,16.138,10.817,4.2866,15.862,11.936,10.414,1.063
11.722,7.7222,13.257,15.762,13.904,7.8741,14.549,11.139,9.8928,8.751,0.59721
14.258,6.609,12.917,13.915,10.727,9.6269,12.414,7.9634,8.2178,10.219,0.88853
14.67,6.1385,10.517,3.5653,5.5826,6.007,12.245,10.757,9.0861,9.8909,2.8865
10.17,6.8045,11.255,8.6303,8.8299,8.5253,13.569,9.485,14.658,7.6941,1.1073
11.301,13.331,12.829,6.7102,6.5596,8.8773,10.896,9.2046,3.1803,13.079,0.58844
6.4054,17.881,16.469,11.288,10.666,4.5536,2.0779,9.6034,3.3771,18.426,2.7191
8.416,12.235,9.7799,5.9008,3.4713,7.8542,12.974,8.7547,8.7366,9.0506,1.8713
13.531,5.7591,12.856,10.95,10.214,10.941,6.3084,13.623,10.952,8.0223,0.9672
14.589,4.5671,13.246,10.291,14.219,9.5305,5.6218,16.837,5.2983,3.0993,2.0599
12.378,15.807,1.1848,13.884,11.31,14.236,7.873,10.31,8.4964,17.932,3.5943
7.8352,15.33,6.4818,14.554,9.5953,9.1769,6.3692,9.2112,9.548,7.0569,2.9162
8.3852,15.536,8.809,13.159,8.4346,12.371,6.6636,13.475,10.3,7.2737,2.2891
9.4554,10.174,16.393,9.6282,5.0947,4.9811,4.219,9.1137,5.8237,5.8229,4.5581
9.7342,9.0555,4.6757,13.195,14.861,9.4129,14.262,7.6175,2.3119,9.902,2.5999
12.038,2.5486,10.866,9.372,9.629,5.3567,12.998,1.494,12.242,10.668,-0.65834
9.5289,7.1504,13.392,8.878,12.211,6.1988,10.187,13.421,11.062,7.079,3.9382
10.464,6.1989,10.033,7.0257,9.9636,13.851,5.7602,10.156,9.511,8.8594,1.7972
11.585,8.6858,6.5333,8.8844,9.9668,13.054,10.078,14.581,10.894,10.393,2.6392
14.148,5.4292,6.8382,10.939,6.4279,11.626,13.56,5.4431,7.1245,10.316,3.2295
8.8387,16.626,14.367,4.2466,6.7195,9.9996,10.841,8.7276,11.006,5.4871,2.5367
11.19,13.752,13.187,13.866,6.503,6.2818,5.6084,6.2571,6.7218,16.098,1.2467
7.0177,10.714,9.0345,11.847,7.984,5.2666,2.9718,8.2504,6.6803,10.612,1.7821
6.9339,6.6752,8.1793,4.7314,8.9589,11.099,9.0105,8.9652,5.056,9.8557,0.93592
10.19,3.9652,7.8323,6.4649,12.119,15.629,11.636,16.253,10.746,12.989,2.2767
8.4608,12.028,12.895,11.694,12.589,6.7034,9.2724,14.613,14.481,13.737,4.1768
15.966,9.9187,12.811,7.9215,4.5635,13.395,4.7033,8.5248,12.179,12.42,3.8637
10.701,11.71,8.188,14.558,7.7894,12.862,13.21,8.1897,12.482,8.9212,1.7189
9.009,8.2954,6.0332,13.573,6.7762,13.892,10.329,13.123,9.8577,6.3324,3.0921
2.1194,3.6415,11.353,8.4623,4.7265,3.4489,10.985,11.26,13.396,10.65,1.132
12.829,14.494,5.4606,11.538,8.1908,3.6297,13.26,17.141,12.83,9.2605,2.3677
7.7278,6.0753,11.969,5.8522,5.9619,10.3,1.7999,11.403,3.7303,13.328,1.9598
13.595,13.773,10.402,11.481,5.1128,12.338,5.0932,6.5382,5.0421,9.4276,1.773
14.283,6.8576,13.105,4.9341,3.7161,10.01,12.315,10.205,10.347,11.904,1.8147
8.5365,2.6802,6.2596,17.17,13.663,9.3828,19.048,9.6455,10.56,3.687,0.66638
5.5639,9.0284,13.71,2.86,12.049,14.919,7.4959,9.0425,10.477,7.109,2.5305
11.934,9.023,13.578,4.1694,6.5117,6.1458,9.6461,12.623,11.186,11.107,1.7828
17.368,9.6695,10.095,14.333,10.511,6.6075,11.881,11.837,5.8394,10.71,2.15
12.258,8.9078,15.077,13.917,11.628,15.731,10.671,8.6426,-0.031598,14.659,1.6344
12.997,11.794,6.7159,3.2429,16.155,11.64,13.717,7.2344,4.8975,9.7793,0.51825
6.3866,12.722,14.393,7.3377,4.1822,12.086,11.191,16.524,6.3519,10.208,2.574
6.9847,16.192,3.0612,9.2424,10.4,12.247,14.397,4.4562,9.4174,8.8307,2.628
4.1621,17.639,9.8205,12.818,12.994,7.6555,11.649,13.347,10.704,7.7956,1.6927
7.179,12.417,9.83,6.399,6.8783,6.8276,15.209,8.4178,4.1157,15.662,3.498
13.043,5.4276,4.2434,9.9215,5.1849,6.8769,6.4367,8.668,8.4068,14.403,3.3162
13.336,10.302,5.9804,7.8333,11.796,14.124,9.3858,15.413,3.6202,6.1683,4.7656
13.306,14.733,6.1674,9.5745,8.2426,14.41,17.29,9.4456,4.0459,7.9368,2.7952
7.6741,13.353,13.791,4.2715,9.0066,9.5863,14.521,6.898,13.588,10.92,2.4622
7.1591,9.9675,17.387,8.2829,15.888,9.3071,12.986,2.5143,8.8816,10.626,2.0314
10.305,11.11,10.206,8.799,13.8,12.901,11.42,8.6243,10.065,9.4546,1.2101
10.162,8.8383,9.4135,9.8086,11.985,10.517,13.819,7.1186,17.194,10.273,1.5561
13.125,11.242,11.709,9.0997,3.8706,7.564,12.534,11.585,12.948,12.844,0.23116
10.614,12.97,11.563,9.6904,7.826,3.5644,13.697,6.6348,13.734,12.914,0.83799
8.5242,23.911,6.9257,5.1481,11.083,3.5582,9.6702,10.257,-1.5548,8.6534,0.98417
9.5123,6.4036,11.65,5.727,5.3102,8.2005,12.172,10.043,15.143,11.585,2.7649
8.2354,12.883,16.98,10.06,11.165,6.1262,2.9883,13.656,11.678,13.21,2.3353
11.849,14.54,10.816,7.7022,8.9256,12.117,10.089,7.1741,7.6846,5.6307,2.8598
10.655,9.3855,16.607,6.8883,9.645,14.556,13.652,4.3566,5.5422,8.7214,1.2585
11.396,11.911,13.672,9.7355,12.304,5.3749,-1.2001,6.1076,15.727,14.994,1.3615
10.677,7.6503,15.047,4.3788,6.0059,8.9172,12.341,6.7108,10.37,11.665,3.1725
4.8084,6.0197,12.175,8.8044,13.033,12.009,5.5718,17.039,4.3088,11.777,1.6459
8.4409,15.923,12.422,6.689,11.544,6.1681,14.07,6.7238,13.663,14.079,1.318
9.464,4.4436,8.795,6.3902,11.713,13.043,19.734,8.9256,6.4482,6.5202,2.5523
3.115,10.229,0.044637,9.8036,11.247,10.713,7.278,13.83,14.243,9.7406,1.8113
5.9916,13.232,13.114,5.9419,12.279,11.212,2.3979,3.8097,0.38952,9.2849,1.8196
8.5809,6.8655,7.002,5.3501,10.737,17.337,8.4068,14.074,9.668,2.2355,1.7596
13.898,8.9872,14.023,6.8536,12.349,14.352,13.168,7.4797,9.0886,10.82,3.42
13.01,6.7002,10.665,11.298,6.6441,8.7965,10.65,3.8982,11.013,11.365,1.9044
9.0937,9.4537,11.513,7.9143,10.949,8.1678,8.2066,10.575,6.177,7.1802,3.5154
6.9769,8.9534,13.388,13.825,13.715,7.67,12.276,11.383,9.6207,8.2521,2.0077
10.301,5.6244,12.162,2.7589,11.6,10.065,9.4685,12.182,6.4241,4.9728,1.3445
5.4668,11.089,15.202,5.5782,15.299,6.2229,10.757,7.7239,19.12,3.7778,-0.35566
3.0153,10.874,12.747,5.163,4.6297,8.4564,12.148,6.2091,9.7588,11.641,3.3384
12.091,10.843,10.192,13.007,2.967,11.571,5.8879,15.642,12.071,9.3735,2.1323
14.436,9.6371,2.7883,16.218,12.126,13.747,12.119,14.42,7.2463,11.065,2.5138
9.4827,14.917,16.097,4.7927,17.351,9.0866,10.302,12.759,11.586,6.1338,2.0015
5.2211,5.8756,7.0938,10.442,13.698,16.55,10.248,9.2946,10.778,10.297,0.77205
15.121,12.933,5.5126,13.296,10.914,11.435,5.7841,3.2673,9.9741,14.133,2.1187
12.516,16.386,9.8055,15.677,5.3174,7.0756,7.6346,4.8589,14.018,14.224,1.7532
9.4477,12.101,3.3155,9.4126,7.5513,14.298,13.146,3.8382,16.455,5.1383,1.0328
16.438,13.54,9.7833,11.414,4.271,5.0856,7.9265,9.6664,5.5291,7.5738,3.2804
5.6433,15.844,15.131,12.867,6.32,13.192,8.9498,12.806,7.1145,10.185,1.5885
15.614,10.918,13.102,15.442,10.578,17.779,15.461,5.6623,9.98,11.022,0.43104
12.799,17.551,9.118,9.3575,-2.4959,10.997,7.5261,5.7852,7.878,9.193,1.9017
15.02,4.6096,8.4306,12.431,12.815,7.3634,8.0451,6.288,8.9986,12.735,2.0682
4.9727,8.7574,11.003,9.3273,13.732,7.0217,11.335,3.1933,7.8841,6.9187,1.7142
7.9906,3.925,13.953,8.6699,10.177,14.092,6.4917,10.673,9.7938,8.8739,0.88911
17.925,16.611,14.94,6.2863,11.943,12.389,14.369,13.794,10.047,10.256,2.2919
10.514,13.87,12.605,12.781,3.6813,1.1165,11.829,11.848,10.987,15.692,0.013663
8.9399,7.1683,7.038,10.017,10.914,8.903,7.3283,14.455,9.2511,9.593,1.3174
13.23,10.997,9.6878,13.358,4.5009,17.722,3.7809,7.8638,11.808,10.588,0.9243
10.308,10.93,10.465,8.1631,6.9294,9.0521,7.9612,9.0237,3.3286,13.115,1.0473
10.773,6.2799,9.15,8.3208,11.957,8.6021,9.384,11.256,8.2095,5.7287,2.5497
10.618,9.0034,5.0839,8.4051,11.99,9.3344,14.548,10.76,8.5124,15.568,1.2616
10.431,11.95,9.2084,8.3108,10.181,13.468,12.504,12.766,6.4711,8.1627,1.5407
14.804,11.388,3.8291,6.6572,11.573,11.596,10.772,11.092,11.219,16.131,3.2413
10.378,10.276,14.855,13.901,11.735,13.184,13.591,12.203,12.705,10.106,3.3374
16.351,12.213,14.776,8.8226,12.818,8.6698,12.49,9.3708,14.792,9.3203,0.84342
9.9637,9.9592,10.46,9.5794,10.352,10.716,9.4509,3.2589,9.5524,6.6289,3.4803
9.7101,7.4937,8.2774,7.5163,13.028,6.7776,8.5785,7.9229,9.4736,8.1706,0.79715
7.885,19.351,8.9042,6.454,13.482,15.671,12.344,9.838,11.882,16.653,0.024093
12.888,6.6551,13.546,7.3015,6.8059,15.018,15.19,14.718,12.619,7.9384,1.7828
9.6402,8.824,14.195,13.307,13.454,7.3974,11.509,10.238,7.5078,11.015,2.7918
14.218,10.95,8.2894,-2.5589,14.44,10.346,8.9239,9.6834,9.9842,17.591,2.8334
5.9617,10.25,16.623,11.814,11.318,2.3993,16.377,7.1743,6.7928,7.9434,2.68
15.274,6.2997,8.9726,7.1851,9.2482,8.2038,16.859,5.6408,9.5651,5.8005,0.74716
8.1868,9.4274,8.834,10.647,9.6615,10.589,13.384,14.512,6.4465,8.1633,3.1345
5.8109,9.2678,8.3257,8.8608,6.3799,3.5606,6.4141,7.4557,3.9877,6.8516,3.3676
10.933,0.80494,17.658,12.189,12.174,13.384,7.984,12.386,10.186,16.776,3.0235
7.1983,12.8,11.288,10.51,11.418,11.668,10.485,2.3305,12.76,16.187,2.9975
16.272,10.716,8.6674,8.3729,13.625,12.283,8.3135,7.6012,14.478,17.704,1.4345
13.532,7.4693,10.977,9.3648,9.674,13.834,10.21,10.285,5.7734,11.125,3.084
15.353,6.5775,10.823,8.8447,9.468,4.5277,7.349,8.6515,8.1185,6.7032,2.3288
12.611,13.544,9.9357,7.4223,9.171,9.8815,9.735,6.7215,6.877,9.3249,2.6771
4.361,10.185,11.611,10.485,6.3394,6.8681,8.7533,12.928,11.119,8.0432,2.7359
9.3499,7.8385,10.996,14.096,7.4615,5.9436,11.153,5.637,8.7036,15.088,0.26345
10.327,9.1356,11.35,9.4952,15.726,9.1192,12.249,6.5758,4.6304,11.533,0.94216
13.073,14.357,8.8456,10.612,12.445,6.4551,5.1621,9.0076,15.628,11.586,3.5419
10.082,8.7304,9.3654,5.5154,11.088,11.577,6.6524,12.325,14.244,18.337,3.061
13.088,13.816,17.492,11.365,8.4433,16.89,11.127,11.999,11.752,11.743,3.4992
14.411,8.6913,13.578,9.056,1.746,4.3913,12.649,16.791,6.1122,8.475,3.2639
11.281,12.354,4.7082,17.046,7.4723,8.7892,12.27,4.8476,6.791,8.627,3.5163
6.8772,11.11,8.99,5.8969,11.859,8.4769,9.2419,4.8635,10.066,11.826,2.6491
8.4437,12.656,8.2415,9.2791,9.4786,9.1528,13.568,10.798,13.653,4.6064,3.6877
8.9884,11.533,9.2223,14.284,3.4101,21.172,11.742,5.945,10.216,15.451,0.95486
8.6759,17.393,11.397,9.2909,10.278,6.8918,7.4385,9.0169,14.434,4.3322,0.92853
2.2981,12.068,14.634,11.983,12.089,16.368,5.9189,12.721,19.527,12.364,1.9022
9.3315,15.231,8.349,10.782,4.9416,5.0798,7.7534,12.697,1.6744,13.002,1.6444
12.774,11.295,12.417,10.951,12.836,9.6617,6.6264,13.225,4.8759,19.02,3.0392
10.643,9.5969,9.5183,13.905,9.5775,12.7,14.766,12.794,6.867,8.4638,2.6384
12.904,9.3785,6.3738,17.519,12.471,3.9914,4.8862,10.362,11.184,4.5283,3.2167
10.347,8.7891,8.9613,14.868,10.884,5.637,12.638,12.608,9.2488,2.706,0.34506
12.657,12.68,12.353,12.693,13.299,7.092,16.968,4.934,9.6734,8.411,3.7931
8.1074,7.2553,10.012,11.063,7.8599,13.092,8.1274,13.809,5.1841,11.763,4.6801
10.735,9.5913,8.7444,15.783,13.102,6.588,11.316,14.323,16.681,1.944,2.9866
9.8984,6.6995,12.147,15.756,12.85,7.4964,11.246,17.561,8.8174,6.2742,2.6757
6.0323,6.5936,3.6391,7.4972,10.35,6.1252,12.275,10.268,13.794,7.8967,2.2757
17.338,8.4351,3.263,13.586,5.2729,6.5462,8.9054,11.931,16.836,5.9862,-0.20679
11.861,14.31,12.271,7.229,8.0733,11.966,4.715,11.687,13.059,11.801,3.5424
7.2115,12.397,8.2418,8.111,9.1122,14.596,14.914,6.2832,5.211,5.3491,4.5398
9.0169,11.443,3.8208,13.179,13.749,6.3481,14.164,7.9059,10.635,14.202,3.1681
11.635,10.774,2.8917,8.6456,15.548,8.219,8.9333,17.006,9.4834,13.442,3.5117
16.294,15.04,18.025,10.69,8.8701,5.3573,12.879,13.853,12.724,8.0345,1.5612
14.546,11.896,5.8268,12.171,6.78,10.616,12.049,2.741,9.8696,0.41371,1.0995
7.2472,6.9291,5.2528,11.617,11.709,10.976,6.0933,17.356,8.9189,7.0601,2.2588
8.7532,8.9262,6.9123,17.018,13.991,23.716,10.692,10.709,17.948,14.965,3.6392
10.32,7.4472,11.179,3.2221,6.1665,5.6077,8.9842,4.169,9.618,15.978,3.2016
6.1984,8.9465,5.4579,11.84,12.702,13.39,7.1302,9.6255,10.503,2.5612,3.4768
11.42,3.4832,7.4727,6.8385,10.42,12.661,6.6537,10.463,9.7306,11.989,1.2757
7.7621,3.1249,4.3601,8.1016,14.826,6.2469,5.5579,9.0772,9.8619,5.9433,1.2551
7.2547,10.121,7.9548,3.5613,6.6074,2.8086,12.425,10.853,15.296,10.974,3.4743
10.52,13.847,8.3593,10.134,11.351,5.2899,9.2598,12.417,11.763,10.65,2.651
13.266,11.169,10.185,7.7795,12.03,11.094,4.1796,13.912,12.245,9.3835,0.37287
7.6017,7.7327,10.415,5.2561,12.838,11.014,4.9593,8.2937,12.768,4.9412,2.0544
7.0451,8.2233,7.3123,9.9227,12.47,14.204,12.431,8.4984,11.9,11.182,0.76476
10.117,10.059,11.675,21.522,16.274,14.392,7.1843,7.5009,6.3461,15.59,0.5231
5.3374,7.4036,6.5475,15.892,10.748,8.2488,15.428,16.696,8.7996,11.997,0.92479
7.0498,11.587,12.877,11.112,16.037,12.312,13.503,5.9798,13.391,12.542,3.8384
9.465,14.587,13.949,9.7849,15.929,8.3628,9.5876,2.028,12.777,11.917,2.9721
3.6492,8.5684,15.965,13.187,2.5007,13.497,8.5996,9.4696,14.648,11.567,3.4701
7.3863,4.4192,8.1164,11.525,7.5886,7.0149,10.256,7.4664,5.8538,9.9001,1.6029
5.1996,13.534,12.321,8.8923,16.809,13.537,4.4282,14.274,7.0793,9.5417,1.0105
6.9505,14.747,12.335,11.071,14.373,17.631,10.161,4.2563,12.364,12.067,1.762
9.7374,10.081,9.8333,10.961,5.2501,10.782,8.0043,18.35,8.9907,6.8983,3.4915
9.822,7.5062,7.9148,8.9182,14.039,6.4187,7.5142,11.686,12.384,10.558,1.2404
8.1492,7.7503,9.0824,7.851,8.0023,8.6788,13.469,13.446,10.366,8.0473,0.81505
-0.95682,8.8228,7.4481,16.665,7.7639,4.1447,19.287,8.0976,12.056,10.431,2.0958
11.626,7.3033,9.1946,10.066,8.6805,3.1274,7.6691,16.622,15.838,14.081,0.70365
4.3396,7.9565,8.9388,7.3368,18.49,12.462,8.6413,15.615,8.8679,11.479,1.9406
11.535,5.0637,9.8672,9.0123,7.7913,10.183,9.4159,16.312,8.6874,10.472,1.0549
12.286,9.9995,10.957,6.078,9.3164,6.5783,6.1477,6.1064,14.32,11.276,1.6766
9.6825,10.16,11.981,7.7558,9.8126,6.4862,3.9971,9.6471,6.0282,17.341,2.2677
7.2233,8.7949,7.0898,9.179,11.662,14.401,11.531,10.338,-0.2466,11.538,2.6751
8.4044,14.664,7.8656,9.9572,17.581,5.0953,13.752,4.5548,10.867,5.2725,1.766
9.8619,8.0541,14.303,10.431,8.7926,13.494,8.7264,8.5061,14.038,15.301,0.93666
8.3716,10.873,7.8161,8.3344,8.3228,9.7477,3.4368,8.948,15.993,9.9441,1.6842
14.802,12.32,7.125,2.9574,7.0783,10.494,14.321,12.899,9.2209,11.494,1.8389
13.47,2.7492,12.495,13.866,13.094,14.162,11.118,10.046,6.2413,9.8878,1.512
7.9574,16.315,7.9499,10.596,17.001,5.1662,10.7,5.4795,5.7059,11.1,1.1891
10.499,8.5054,6.1848,6.3457,9.5348,10.588,9.758,15.975,12.859,8.9341,0.42976
7.9076,7.1329,-2.1528,11.526,5.5091,8.4906,15.557,10.946,8.6671,8.044,2.6296
11.453,9.1408,6.8678,8.724,7.7522,2.6161,8.3294,9.6101,8.3943,14.352,1.0421
10.784,5.1034,5.9615,6.5207,16.639,10.712,5.9027,6.0963,11.737,2.6141,3.1274
16.665,10.357,10.768,10.007,8.085,13.357,10.404,16.28,9.116,13.166,3.8564
11.287,1.0273,15.098,10.933,17.233,11.23,7.089,1.8809,3.8705,10.095,3.2875
13.11,12.064,5.8134,8.3124,9.2462,10.101,12.359,7.558,14.977,10.873,1.6413
15.252,9.6308,9.5314,12.599,8.4467,6.5421,11.976,6.3551,10.648,15.361,0.14882
11.799,11.884,10.435,9.479,14.675,9.4742,10.64,10.909,13.319,9.2292,2.1981
10.056,15.537,11.578,10.613,7.3967,6.016,12.622,13.468,4.1962,9.6889,0.22821
8.4592,9.8295,7.9021,13.598,12.239,5.5787,7.9821,5.2732,4.8087,12.63,2.1042
